Date,AAPL.O,MSFT.O,INTC.O,AMZN.O,GS.N,SPY,.SPX,.VIX,EUR=,XAU=,GDX,GLD
2014-04-10,74.78,39.36,26.42,317.11,155.98,183.16,1833.08,15.89,1.39,1318.42,24.57,127.01
2014-04-11,74.23,39.21,26.18,311.73,152.72,181.51,1815.69,17.03,1.39,1317.97,24.22,126.93
2014-04-14,74.53,39.18,26.56,315.91,154.74,182.94,1830.61,16.11,1.38,1326.1,24.52,127.85
2014-04-15,73.99,39.75,26.77,316.08,154.92,184.2,1842.98,15.61,1.38,1302.04,24.02,125.49
2014-04-16,74.14,40.4,26.93,323.68,157.22,186.12,1862.31,14.18,1.38,1302.4,23.8,125.54
2014-04-17,74.99,40.01,27.04,324.91,157.44,186.39,1864.85,13.36,1.38,1294.35,23.57,124.75
2014-04-18,,,,,,,,,1.38,1293.65,,
2014-04-21,75.88,39.94,26.95,330.87,157.8,187.04,1871.89,13.25,1.38,1289.54,23.51,124.24
2014-04-22,75.96,39.99,26.84,329.32,160.46,187.89,1879.55,13.19,1.38,1283.0,23.79,123.78
2014-04-23,74.96,39.69,26.75,324.58,160.45,187.45,1875.39,13.27,1.38,1283.29,24.27,123.76
2014-04-24,81.11,39.86,26.75,337.15,160.85,187.83,1878.61,13.32,1.38,1293.24,23.94,124.56
2014-04-25,81.71,39.91,26.26,303.83,158.24,186.29,1863.4,14.06,1.38,1302.84,24.46,125.43
2014-04-28,84.87,40.87,26.33,296.58,156.54,186.88,1869.43,13.97,1.38,1295.6,23.99,124.88
2014-04-29,84.62,40.51,26.48,300.38,158.24,187.75,1878.33,13.71,1.38,1295.98,24.31,124.86
2014-04-30,84.3,40.4,26.69,304.13,159.82,188.31,1883.95,13.41,1.39,1291.29,24.11,124.22
2014-05-01,84.5,40.0,26.45,307.89,160.37,188.32,1883.68,13.25,1.39,1283.49,23.79,123.8
2014-05-02,84.65,39.69,26.41,308.01,158.88,188.06,1881.14,12.91,1.39,1299.82,24.32,125.06
2014-05-05,85.85,39.43,26.17,310.05,156.35,188.42,1884.66,13.29,1.39,1309.5,24.41,126.22
2014-05-06,84.92,39.06,26.2,297.38,154.54,186.78,1867.72,13.8,1.39,1307.04,24.28,125.98
2014-05-07,84.62,39.42,26.37,292.71,155.52,187.88,1878.21,13.4,1.39,1288.94,23.81,124.17
2014-05-08,84.0,39.64,26.34,288.32,157.4,187.68,1875.63,13.43,1.38,1289.0,23.77,124.17
2014-05-09,83.65,39.54,26.3,292.24,157.2,187.96,1878.48,12.92,1.38,1288.83,23.73,124.1
2014-05-12,84.69,39.97,26.37,302.86,159.55,189.78,1896.65,12.23,1.38,1295.3,23.93,124.94
2014-05-13,84.82,40.42,26.45,304.64,160.28,189.96,1897.45,12.13,1.37,1292.74,23.75,124.6
2014-05-14,84.84,40.24,26.33,297.62,159.45,189.06,1888.53,12.17,1.37,1305.0,24.01,125.81
2014-05-15,84.12,39.6,26.01,295.19,156.64,187.4,1870.85,13.17,1.37,1296.0,23.62,124.77
2014-05-16,85.36,39.83,25.82,297.7,156.43,188.05,1877.86,12.44,1.37,1293.09,23.42,124.5
2014-05-19,86.37,39.75,26.04,296.76,157.67,188.74,1885.08,12.42,1.37,1291.6,23.41,124.58
2014-05-20,86.39,39.68,26.04,301.19,156.35,187.55,1872.83,12.96,1.37,1293.8,23.39,124.69
2014-05-21,86.62,40.35,26.2,305.01,159.35,189.13,1888.03,11.91,1.37,1291.4,23.45,124.39
2014-05-22,86.75,40.1,26.15,304.91,159.85,189.59,1892.49,12.03,1.37,1293.5,23.39,124.67
2014-05-23,87.73,40.12,26.29,312.24,160.16,190.35,1900.53,11.36,1.36,1292.61,23.31,124.51
2014-05-26,,,,,,,,,1.36,1292.74,,
2014-05-27,89.38,40.19,26.71,310.82,161.77,191.52,1911.91,11.51,1.36,1263.39,22.41,121.85
2014-05-28,89.14,40.01,26.88,310.16,161.19,191.38,1909.78,11.68,1.36,1258.14,22.04,121.2
2014-05-29,90.77,40.34,26.96,313.78,160.74,192.37,1920.03,11.57,1.36,1255.6,22.24,120.94
2014-05-30,90.43,40.94,27.32,312.55,159.81,192.68,1923.57,11.4,1.36,1250.69,22.5,120.43
2014-06-02,89.81,40.79,27.26,308.84,160.03,192.9,1924.97,11.58,1.36,1244.0,22.29,119.7
2014-06-03,91.08,40.29,27.66,307.19,161.8,192.8,1924.24,11.87,1.36,1244.2,22.37,120.01
2014-06-04,92.12,40.32,27.6,306.78,162.39,193.19,1927.88,12.08,1.36,1242.8,22.28,119.76
2014-06-05,92.48,41.21,27.66,323.57,162.58,194.45,1940.46,11.68,1.37,1253.29,22.65,120.66
2014-06-06,92.22,41.48,28.17,329.67,166.19,195.38,1949.44,10.73,1.36,1252.23,22.64,120.61
2014-06-09,93.7,41.27,27.91,327.5,166.0,195.58,1951.27,11.15,1.36,1251.58,22.55,120.65
2014-06-10,94.25,41.11,28.24,332.41,166.36,195.6,1950.79,10.99,1.35,1260.49,23.03,121.39
2014-06-11,93.86,40.86,27.93,335.2,165.43,194.92,1943.89,11.6,1.35,1260.24,23.41,121.41
2014-06-12,92.29,40.58,27.96,325.91,165.96,193.54,1930.11,12.56,1.36,1272.86,24.03,122.64
2014-06-13,91.28,41.23,29.87,326.27,165.89,194.13,1936.16,12.18,1.35,1276.5,24.11,122.96
2014-06-16,92.2,41.5,30.01,327.62,165.85,194.29,1937.78,12.65,1.36,1271.29,23.98,122.42
2014-06-17,92.08,41.68,29.95,325.62,168.22,194.83,1941.99,12.06,1.35,1271.19,24.12,122.28
2014-06-18,92.18,41.65,29.93,334.38,169.86,196.26,1956.98,10.61,1.36,1277.5,24.76,122.67
2014-06-19,91.86,41.51,30.09,327.0,169.73,196.48,1959.48,10.62,1.36,1319.7,26.09,126.94
2014-06-20,90.91,41.68,30.2,324.2,169.84,195.94,1962.87,10.85,1.36,1314.32,25.82,126.5
2014-06-23,90.83,41.99,30.23,327.24,170.24,195.88,1962.61,10.98,1.36,1317.79,26.27,126.85
2014-06-24,90.28,41.74,30.5,324.16,168.23,194.7,1949.98,12.13,1.36,1317.6,25.47,126.98
2014-06-25,90.36,42.03,30.88,327.44,168.38,195.58,1959.53,11.59,1.36,1319.0,25.76,126.99
2014-06-26,90.9,41.72,30.78,325.69,168.01,195.44,1957.22,11.63,1.36,1317.6,25.95,126.73
2014-06-27,91.98,42.25,30.93,324.57,166.78,195.82,1960.96,11.26,1.36,1315.04,25.98,126.66
2014-06-30,92.93,41.7,30.9,324.78,167.44,195.72,1960.23,11.57,1.37,1327.19,26.45,128.04
2014-07-01,93.52,41.87,30.98,332.39,166.81,197.03,1973.32,11.15,1.37,1325.44,26.24,127.7
2014-07-02,93.48,41.9,30.98,332.85,166.89,197.23,1974.62,10.82,1.37,1327.14,26.48,127.7
2014-07-03,94.03,41.8,31.14,337.49,169.46,198.2,1985.44,10.32,1.36,1319.49,26.5,127.16
2014-07-04,,,,,,,,,1.36,1320.05,,
2014-07-07,95.97,41.99,31.03,333.55,167.78,197.51,1977.65,11.33,1.36,1319.89,26.04,127.02
2014-07-08,95.35,41.78,30.79,323.81,164.91,196.24,1963.71,11.98,1.36,1318.6,26.46,127.07
2014-07-09,95.39,41.67,30.89,329.97,164.67,197.12,1972.83,11.65,1.36,1325.6,27.15,127.84
2014-07-10,95.04,41.68,31.26,327.92,163.42,196.34,1964.68,12.59,1.36,1334.9,26.61,128.54
2014-07-11,95.22,42.09,31.25,346.2,164.8,196.61,1967.57,12.08,1.36,1337.84,27.32,128.78
2014-07-14,96.45,42.14,31.49,355.32,167.0,197.6,1977.1,11.82,1.36,1306.84,26.6,125.72
2014-07-15,95.32,42.45,31.71,354.44,169.17,197.23,1973.28,11.96,1.36,1294.1,25.78,124.53
2014-07-16,94.78,44.08,34.65,355.9,170.47,197.96,1981.57,11.0,1.35,1298.87,26.28,124.97
2014-07-17,93.09,44.53,33.7,352.45,170.14,195.71,1958.12,14.54,1.35,1317.3,26.99,127.09
2014-07-18,94.43,44.69,33.7,358.66,171.47,197.71,1978.22,12.06,1.35,1310.59,26.94,126.13
2014-07-21,93.94,44.84,34.06,359.76,171.72,197.34,1973.63,12.81,1.35,1311.59,26.9,126.34
2014-07-22,94.72,44.83,34.79,360.84,175.02,198.2,1983.53,12.24,1.35,1307.0,26.59,125.74
2014-07-23,97.19,44.87,34.5,358.14,176.82,198.64,1987.01,11.52,1.35,1303.84,26.49,125.62
2014-07-24,97.03,44.4,34.25,358.61,176.26,198.65,1987.98,11.84,1.35,1293.0,26.08,124.35
2014-07-25,97.67,44.5,34.25,324.01,175.4,197.72,1978.34,12.69,1.34,1307.79,26.82,125.79
2014-07-28,99.02,43.97,34.23,320.41,175.95,197.8,1978.91,12.56,1.34,1303.99,26.99,125.58
2014-07-29,98.38,43.88,34.19,320.0,175.54,196.95,1969.95,13.28,1.34,1298.1,26.76,125.2
2014-07-30,98.15,43.58,34.35,322.51,175.76,196.98,1970.07,13.33,1.34,1294.7,26.47,124.83
2014-07-31,95.6,43.16,33.89,312.99,172.87,193.09,1930.67,16.95,1.34,1282.09,25.91,123.39
2014-08-01,96.13,42.86,33.74,307.06,170.25,192.5,1925.15,17.03,1.34,1293.6,26.2,124.38
2014-08-04,95.59,43.37,34.05,313.65,171.69,193.89,1938.99,15.12,1.34,1288.04,25.95,123.99
2014-08-05,95.12,43.08,32.82,312.32,169.42,192.01,1920.21,16.87,1.34,1287.74,26.1,123.87
2014-08-06,94.96,42.74,32.84,313.89,169.74,192.07,1920.24,16.37,1.34,1305.99,26.69,125.67
2014-08-07,94.48,43.23,32.68,311.45,169.1,191.03,1909.57,16.66,1.34,1313.2,26.76,126.18
2014-08-08,94.74,43.2,32.6,316.8,172.26,193.24,1931.59,15.77,1.34,1309.34,26.78,126.19
2014-08-11,95.99,43.2,33.02,318.33,172.46,193.8,1936.92,14.23,1.34,1307.84,26.97,125.96
2014-08-12,95.97,43.52,33.13,319.32,172.33,193.53,1933.75,14.13,1.34,1308.34,27.43,125.99
2014-08-13,97.24,44.08,34.1,326.28,172.37,194.84,1946.72,12.9,1.34,1312.36,27.4,126.2
2014-08-14,97.5,44.27,33.94,333.21,172.73,195.76,1955.18,12.42,1.34,1312.74,27.13,126.31
2014-08-15,97.98,44.79,34.17,333.63,171.9,195.72,1955.06,13.15,1.34,1304.39,26.82,125.48
2014-08-18,99.16,45.11,34.41,334.53,174.55,197.36,1971.74,12.32,1.34,1297.19,26.99,124.96
2014-08-19,100.53,45.33,34.34,335.13,173.96,198.39,1981.6,12.21,1.33,1295.29,26.69,124.68
2014-08-20,100.57,44.95,34.5,335.78,174.03,198.92,1986.51,11.78,1.33,1291.94,26.66,124.22
2014-08-21,100.58,45.22,35.15,332.91,175.15,199.5,1992.37,11.76,1.33,1276.99,26.07,122.88
2014-08-22,101.32,45.15,34.94,331.59,175.47,199.19,1988.4,11.47,1.32,1280.83,26.1,123.19
2014-08-25,101.54,45.17,34.81,334.02,177.87,200.2,1997.92,11.7,1.32,1276.34,25.62,122.74
2014-08-26,100.89,45.0,34.8,341.83,177.9,200.33,2000.02,11.63,1.32,1280.64,26.19,123.35
2014-08-27,102.13,44.87,34.79,343.18,177.81,200.25,2000.12,11.78,1.32,1282.45,26.11,123.32
2014-08-28,102.25,44.88,34.65,340.02,177.65,200.14,1996.74,12.05,1.32,1289.74,26.46,124.0
2014-08-29,102.5,45.43,34.92,339.04,179.11,200.71,2003.37,11.98,1.31,1287.07,26.69,123.86
2014-09-01,,,,,,,,,1.31,1287.04,,
2014-09-02,103.3,45.09,34.57,342.38,179.77,200.61,2002.28,12.25,1.31,1265.4,25.81,121.65
2014-09-03,98.94,44.96,34.57,339.0,179.6,200.5,2000.72,12.36,1.32,1268.57,25.78,122.15
2014-09-04,98.12,45.26,34.9,345.95,180.08,200.21,1997.65,12.64,1.29,1260.84,24.88,121.48
2014-09-05,98.97,45.91,35.0,346.38,179.75,201.11,2007.71,12.09,1.3,1268.59,25.07,122.06
2014-09-08,98.36,46.47,35.33,342.34,180.11,200.59,2001.54,12.66,1.29,1255.44,24.19,120.73
2014-09-09,97.99,46.76,34.91,329.75,177.4,199.32,1988.44,13.5,1.29,1255.94,24.56,120.87
2014-09-10,101.0,46.84,35.02,331.33,179.87,200.07,1995.69,12.88,1.29,1248.4,24.1,120.26
2014-09-11,101.43,47.0,35.02,330.52,181.0,200.3,1997.45,12.8,1.29,1240.49,24.27,119.47
2014-09-12,101.66,46.7,34.62,331.19,183.17,199.13,1985.54,13.31,1.3,1228.13,23.88,118.38
2014-09-15,101.63,46.24,34.54,323.89,183.98,198.98,1984.13,14.12,1.29,1232.74,23.91,118.64
2014-09-16,100.86,46.76,34.93,327.76,184.04,200.48,1998.98,12.73,1.3,1234.94,24.0,118.83
2014-09-17,101.58,46.52,34.98,324.0,184.82,200.75,2001.57,12.65,1.29,1222.99,23.43,117.54
2014-09-18,101.79,46.68,35.17,325.0,187.89,201.82,2011.36,12.03,1.29,1225.19,23.13,117.78
2014-09-19,100.96,47.52,34.82,331.32,186.2,200.7,2010.4,12.11,1.28,1216.19,22.66,117.09
2014-09-22,101.06,47.06,34.71,324.5,185.29,199.15,1994.29,13.69,1.28,1214.69,22.18,116.85
2014-09-23,102.64,46.56,34.42,323.63,185.09,198.01,1982.77,14.93,1.28,1222.69,22.54,117.6
2014-09-24,101.75,47.08,34.75,328.21,187.81,199.56,1998.3,13.27,1.28,1216.69,22.21,117.05
2014-09-25,97.87,46.04,34.14,321.93,184.09,196.34,1965.99,15.64,1.27,1222.44,22.35,117.39
2014-09-26,100.75,46.41,34.26,323.21,185.12,197.9,1982.85,14.85,1.27,1219.01,21.98,117.06
2014-09-29,100.11,46.44,34.9,321.82,183.83,197.54,1977.8,15.98,1.27,1215.69,21.75,117.03
2014-09-30,100.75,46.36,34.82,322.44,183.57,197.02,1972.29,16.31,1.26,1208.74,21.36,116.21
2014-10-01,99.18,45.9,33.99,317.46,180.7,194.35,1946.16,16.71,1.26,1213.39,21.4,116.77
2014-10-02,99.9,45.76,33.52,318.41,182.88,194.38,1946.17,16.16,1.27,1213.3,21.62,116.74
2014-10-03,99.62,46.09,34.03,322.74,188.07,196.52,1967.9,14.55,1.25,1190.7,20.63,114.61
2014-10-06,99.62,46.09,34.11,322.2,187.48,196.29,1964.82,15.46,1.27,1206.65,21.16,116.03
2014-10-07,98.75,45.53,33.47,316.98,183.8,193.26,1935.1,17.2,1.27,1208.74,20.42,116.36
2014-10-08,100.8,46.78,34.27,322.7,186.64,196.64,1968.89,15.11,1.27,1221.2,21.94,117.47
2014-10-09,101.02,45.85,33.62,315.37,181.27,192.74,1928.21,18.76,1.27,1223.75,21.22,117.64
2014-10-10,100.73,44.03,31.91,311.39,180.38,190.54,1906.13,21.24,1.26,1222.98,20.77,117.59
2014-10-13,99.81,43.65,31.47,306.45,178.77,187.41,1874.74,24.64,1.28,1236.8,21.12,118.52
2014-10-14,98.75,43.73,32.14,308.31,178.7,187.7,1877.7,22.79,1.27,1232.35,21.37,118.59
2014-10-15,97.54,43.22,31.28,305.97,177.24,186.43,1862.49,26.25,1.28,1240.57,21.45,118.99
2014-10-16,96.26,42.74,30.85,302.86,172.58,186.27,1862.76,25.2,1.28,1238.7,21.36,119.22
2014-10-17,97.67,43.63,31.38,303.64,176.91,188.47,1886.76,21.99,1.28,1237.69,20.69,118.99
2014-10-20,99.76,44.08,31.58,306.21,177.84,190.3,1904.01,18.57,1.28,1246.1,21.2,119.8
2014-10-21,102.47,44.88,32.61,315.33,180.18,194.07,1941.28,16.08,1.27,1249.14,21.1,120.02
2014-10-22,102.99,44.38,32.27,312.97,176.83,192.69,1927.11,17.87,1.26,1240.55,20.44,119.34
2014-10-23,104.83,45.02,32.69,313.18,180.06,194.93,1950.82,16.53,1.26,1231.89,20.56,118.52
2014-10-24,105.22,46.13,33.18,287.06,183.35,196.43,1964.58,16.11,1.27,1230.96,20.47,118.35
2014-10-27,105.11,45.91,33.2,289.97,183.91,196.16,1961.63,16.04,1.27,1225.14,20.11,118.06
2014-10-28,106.74,46.49,33.74,295.59,186.32,198.41,1985.05,14.39,1.27,1227.7,20.53,118.1
2014-10-29,107.34,46.62,33.92,294.12,186.08,198.11,1982.3,15.15,1.26,1211.54,19.64,116.41
2014-10-30,106.98,46.05,32.58,299.07,186.97,199.38,1994.65,14.52,1.26,1198.64,18.2,115.19
2014-10-31,108.0,46.95,34.01,305.46,189.99,201.66,2018.05,14.03,1.25,1173.92,17.21,112.66
2014-11-03,109.4,47.44,34.31,305.72,190.83,201.77,2017.81,14.73,1.25,1164.88,17.91,112.15
2014-11-04,108.6,47.57,34.54,302.81,190.27,201.07,2012.1,14.89,1.25,1167.9,17.21,112.22
2014-11-05,108.86,47.86,33.76,296.52,189.84,202.34,2023.57,14.17,1.25,1141.1,16.59,109.79
2014-11-06,108.7,48.7,33.82,296.64,191.0,203.15,2031.21,13.67,1.24,1140.9,17.21,109.88
2014-11-07,109.01,48.68,33.58,299.86,190.71,203.34,2031.92,13.12,1.25,1176.25,18.64,112.97
2014-11-10,108.83,48.89,33.26,305.11,191.8,203.98,2038.26,12.67,1.24,1150.13,17.45,110.46
2014-11-11,109.7,48.87,33.31,312.01,191.88,204.18,2039.68,12.92,1.25,1164.4,18.22,112.04
2014-11-12,111.25,48.78,33.38,311.51,190.18,203.96,2038.25,13.02,1.24,1160.45,18.24,111.5
2014-11-13,112.82,49.61,33.68,316.48,190.24,204.19,2039.33,13.79,1.25,1161.58,17.94,111.67
2014-11-14,114.18,49.58,33.95,327.82,189.98,204.24,2039.82,13.31,1.25,1187.85,19.02,114.47
2014-11-17,113.99,49.46,34.24,323.05,189.93,204.37,2041.32,13.99,1.24,1186.24,19.39,114.05
2014-11-18,115.47,48.74,34.71,324.93,189.64,205.55,2051.8,13.86,1.25,1197.25,20.3,115.05
2014-11-19,114.67,48.22,34.35,326.54,189.19,205.22,2048.72,13.96,1.26,1182.83,19.19,113.68
2014-11-20,116.31,48.7,35.95,330.54,189.75,205.58,2052.75,13.58,1.25,1193.44,19.71,114.86
2014-11-21,116.47,47.98,35.59,332.63,189.59,206.68,2063.5,12.9,1.24,1201.09,19.88,115.39
2014-11-24,118.62,47.59,36.25,335.64,190.07,207.26,2069.41,12.62,1.24,1197.1,19.59,115.11
2014-11-25,117.6,47.47,36.32,335.04,188.86,207.11,2067.03,12.25,1.25,1200.69,20.39,115.38
2014-11-26,119.0,47.75,36.9,333.57,188.52,207.64,2072.83,12.07,1.25,1197.59,20.1,115.16
2014-11-27,,,,,,,,,1.25,1191.25,,
2014-11-28,118.93,47.81,37.25,338.64,188.41,207.2,2067.56,13.33,1.25,1167.04,18.36,112.11
2014-12-01,115.07,48.62,37.17,326.0,188.2,205.76,2053.44,14.29,1.25,1210.43,19.72,116.58
2014-12-02,114.63,48.46,37.6,326.31,190.19,207.08,2066.55,12.85,1.24,1198.56,19.2,115.14
2014-12-03,115.93,48.08,37.43,316.5,190.95,207.89,2074.33,12.47,1.23,1209.19,19.25,116.33
2014-12-04,115.49,48.84,37.46,316.93,191.95,207.66,2071.92,12.38,1.24,1205.32,19.2,115.88
2014-12-05,115.0,48.42,37.67,312.63,195.45,208.0,2075.37,11.82,1.23,1191.64,18.75,114.43
2014-12-08,112.4,47.7,37.2,306.64,196.62,206.61,2060.31,14.21,1.23,1202.8,18.89,115.78
2014-12-09,114.12,47.59,36.89,312.5,196.89,206.47,2059.82,14.89,1.24,1230.39,19.77,118.19
2014-12-10,111.95,46.9,36.42,305.84,192.0,203.16,2026.14,18.53,1.24,1226.7,19.21,117.96
2014-12-11,111.62,47.17,36.7,307.36,193.54,204.19,2035.33,20.08,1.24,1227.55,19.0,117.69
2014-12-12,109.73,46.95,36.22,307.32,188.82,200.89,2002.33,21.08,1.25,1222.21,18.65,117.41
2014-12-15,108.22,46.67,35.92,306.07,185.54,199.51,1989.63,20.42,1.24,1192.21,17.34,114.39
2014-12-16,106.74,45.16,35.56,295.06,183.31,197.91,1972.74,23.57,1.25,1196.21,17.1,114.95
2014-12-17,109.41,45.74,36.24,298.88,185.03,201.79,2012.89,19.44,1.23,1188.2,17.98,114.27
2014-12-18,112.65,47.52,37.02,297.73,191.61,206.78,2061.23,16.81,1.23,1197.65,18.76,115.15
2014-12-19,111.78,47.66,36.37,299.9,193.28,206.52,2070.65,16.49,1.22,1195.35,18.53,114.77
2014-12-22,112.94,47.98,37.21,306.54,194.44,207.47,2078.54,15.25,1.22,1174.66,17.46,112.55
2014-12-23,112.54,48.45,37.43,306.29,195.5,207.75,2082.17,14.8,1.22,1175.2,17.3,112.74
2014-12-24,112.01,48.14,37.44,303.03,195.89,207.77,2081.88,14.37,1.22,1173.3,17.77,112.77
2014-12-25,,,,,,,,,1.22,,,
2014-12-26,113.99,47.88,37.55,309.09,195.45,208.44,2088.77,14.5,1.22,1194.65,18.24,114.83
2014-12-29,113.91,47.45,37.18,312.04,196.19,208.72,2090.57,15.06,1.22,1182.71,17.82,113.67
2014-12-30,112.52,47.02,36.76,310.3,195.71,207.6,2080.35,15.92,1.22,1199.86,18.45,115.2
2014-12-31,110.38,46.45,36.29,310.35,193.83,205.54,2058.9,19.2,1.21,1183.55,18.38,113.58
2015-01-01,,,,,,,,,1.21,1181.6,,
2015-01-02,109.33,46.76,36.36,308.52,194.41,205.43,2058.2,17.79,1.2,1188.68,18.94,114.08
2015-01-05,106.25,46.32,35.95,302.19,188.34,201.72,2020.58,19.92,1.19,1203.7,19.44,115.8
2015-01-06,106.26,45.65,35.28,295.29,184.53,199.82,2002.61,21.12,1.19,1218.45,20.47,117.12
2015-01-07,107.75,46.23,36.02,298.42,187.28,202.31,2025.9,19.31,1.18,1210.05,20.09,116.43
2015-01-08,111.89,47.59,36.69,300.46,190.27,205.9,2062.14,17.01,1.18,1208.63,19.79,115.94
2015-01-09,112.01,47.19,36.76,296.93,187.35,204.25,2044.81,17.55,1.18,1222.65,20.71,117.26
2015-01-12,109.25,46.6,36.6,291.41,185.07,202.65,2028.26,19.6,1.18,1233.26,21.49,118.56
2015-01-13,110.22,46.36,36.5,294.74,184.93,202.08,2023.03,20.56,1.18,1230.36,20.55,118.16
2015-01-14,109.8,45.96,36.35,293.27,180.23,200.86,2011.27,21.48,1.18,1229.55,20.31,117.97
2015-01-15,106.82,45.48,36.19,286.95,178.49,199.02,1992.67,22.39,1.16,1261.16,21.48,120.94
2015-01-16,105.99,46.24,36.45,290.74,177.23,201.63,2019.42,20.95,1.16,1279.81,22.16,122.52
2015-01-19,,,,,,,,,1.16,1276.7,,
2015-01-20,108.72,46.39,36.09,289.44,175.63,202.06,2022.55,19.89,1.15,1293.56,22.94,124.2
2015-01-21,109.55,45.92,36.48,297.25,177.15,203.08,2032.12,18.85,1.16,1293.06,22.54,124.23
2015-01-22,112.4,47.13,36.91,310.32,182.04,206.1,2063.15,16.4,1.14,1301.23,22.42,125.23
2015-01-23,112.98,47.18,36.44,312.39,180.49,204.97,2051.82,16.66,1.12,1294.15,21.74,124.23
2015-01-26,113.1,47.01,35.8,309.66,180.42,205.45,2057.09,15.52,1.12,1280.86,22.15,122.99
2015-01-27,109.14,42.66,34.18,306.75,176.49,202.74,2029.55,17.22,1.14,1292.08,22.88,124.4
2015-01-28,115.31,41.19,33.78,303.91,173.05,200.14,2002.16,20.44,1.13,1284.35,21.97,123.42
2015-01-29,118.9,42.01,34.21,311.78,175.99,201.99,2021.25,18.76,1.13,1256.5,21.59,120.76
2015-01-30,117.16,40.4,33.04,354.53,172.41,199.45,1994.99,20.97,1.13,1282.8,22.29,123.45
2015-02-02,118.63,41.28,33.65,364.47,175.49,201.92,2020.85,19.43,1.13,1274.69,22.45,122.42
2015-02-03,118.65,41.6,33.7,363.55,180.24,204.84,2050.03,17.33,1.15,1259.71,21.87,121.05
2015-02-04,119.56,41.84,33.6,364.75,178.78,204.06,2041.51,18.33,1.13,1269.65,22.27,121.58
2015-02-05,119.94,42.45,33.94,373.89,180.77,206.12,2062.52,16.85,1.15,1264.4,22.58,121.79
2015-02-06,118.93,42.41,33.3,374.28,183.43,205.55,2055.47,17.29,1.13,1233.22,21.33,118.64
2015-02-09,119.72,42.36,32.93,370.56,182.22,204.63,2046.74,18.55,1.13,1238.93,21.69,119.17
2015-02-10,122.02,42.6,33.7,373.0,184.56,206.81,2068.59,17.23,1.13,1233.8,21.28,118.47
2015-02-11,124.88,42.38,33.55,375.14,187.65,206.93,2068.53,16.96,1.13,1218.66,20.86,117.07
2015-02-12,126.46,43.09,34.12,377.17,189.78,208.92,2088.48,15.34,1.14,1222.2,21.15,117.34
2015-02-13,127.08,43.87,34.36,381.83,189.0,209.78,2096.99,14.69,1.14,1229.2,21.26,117.98
2015-02-16,,,,,,,,,1.14,1231.1,,
2015-02-17,127.83,43.58,34.74,375.43,190.02,210.11,2100.34,15.8,1.14,1209.0,20.57,116.01
2015-02-18,128.72,43.53,34.26,373.37,188.67,210.13,2099.68,15.45,1.14,1212.61,21.04,116.34
2015-02-19,128.45,43.5,34.21,379.0,189.11,209.98,2097.45,15.29,1.14,1207.05,20.54,115.94
2015-02-20,129.5,43.86,34.41,383.66,191.51,211.24,2110.3,14.3,1.14,1201.91,20.45,115.28
2015-02-23,133.0,44.15,33.76,380.14,190.31,211.21,2109.66,14.56,1.13,1201.42,20.54,115.43
2015-02-24,132.17,44.09,34.41,378.59,192.22,211.81,2115.48,13.69,1.13,1199.51,20.42,115.26
2015-02-25,128.79,43.99,33.94,385.37,191.72,211.63,2113.86,13.84,1.14,1204.4,20.79,115.7
2015-02-26,130.42,44.06,33.65,384.8,192.2,211.38,2110.74,13.91,1.12,1208.3,20.96,116.07
2015-02-27,128.46,43.85,33.25,380.16,189.79,210.66,2104.5,13.34,1.12,1212.55,21.28,116.16
2015-03-02,129.09,43.88,34.06,385.66,191.79,211.99,2117.39,13.04,1.12,1206.7,20.76,115.68
2015-03-03,129.36,43.28,34.1,384.61,191.27,211.12,2107.78,13.86,1.12,1203.31,20.38,115.47
2015-03-04,128.54,43.06,34.12,382.72,189.67,210.23,2098.53,14.23,1.11,1199.45,20.04,115.11
2015-03-05,126.41,43.11,33.73,387.83,190.08,210.46,2101.04,14.04,1.1,1198.2,20.08,115.0
2015-03-06,126.6,42.36,33.19,380.09,186.91,207.5,2071.26,15.2,1.08,1166.72,18.58,111.86
2015-03-09,127.14,42.85,32.72,378.56,187.93,208.36,2079.43,15.06,1.08,1166.55,17.91,111.97
2015-03-10,124.51,42.03,31.7,369.51,182.71,204.98,2044.16,16.69,1.07,1161.18,17.67,111.42
2015-03-11,122.24,41.98,32.33,366.37,184.18,204.5,2040.24,16.87,1.05,1154.05,18.2,110.75
2015-03-12,124.45,41.02,30.8,374.24,189.95,207.1,2065.95,15.42,1.06,1153.3,18.07,110.72
2015-03-13,123.59,41.38,30.93,370.58,189.34,205.83,2053.4,16.0,1.05,1158.73,18.07,110.88
2015-03-16,124.95,41.56,30.83,373.35,191.9,208.58,2081.19,15.61,1.06,1153.84,18.11,110.81
2015-03-17,127.04,41.7,30.59,371.92,190.57,207.96,2074.28,15.66,1.06,1148.55,17.93,110.21
2015-03-18,128.47,42.5,30.89,375.14,192.32,210.46,2099.5,13.97,1.09,1166.75,18.84,112.37
2015-03-19,127.5,42.28,30.74,373.24,189.97,209.5,2089.27,14.07,1.07,1170.9,18.71,112.29
2015-03-20,125.9,42.88,31.31,378.49,193.13,210.41,2108.1,13.02,1.08,1182.18,19.33,113.57
2015-03-23,127.21,42.86,31.2,375.11,191.96,210.0,2104.42,13.41,1.09,1188.7,19.75,114.29
2015-03-24,126.69,42.9,30.79,374.09,191.28,208.82,2091.5,13.62,1.09,1192.73,19.64,114.57
