,BidOpen,BidHigh,BidLow,BidClose,AskOpen,AskHigh,AskLow,AskClose
2014-07-08 21:00:00,1.36116,1.36485,1.36024,1.36414,1.36125,1.36487,1.36024,1.36422
2014-07-09 21:00:00,1.36414,1.36507,1.35891,1.36087,1.36422,1.36509,1.3589200000000001,1.36094
2014-07-10 21:00:00,1.36087,1.36248,1.35917,1.36075,1.36094,1.36249,1.35919,1.36083
2014-07-12 21:00:00,1.36075,1.36075,1.35956,1.35976,1.36083,1.36083,1.36002,1.3600700000000001
2014-07-13 21:00:00,1.35976,1.3640299999999999,1.3596,1.36188,1.3600700000000001,1.36404,1.3597700000000001,1.36194
2014-07-14 21:00:00,1.36188,1.36281,1.35619,1.3567799999999999,1.36194,1.3628200000000001,1.3562100000000001,1.35687
2014-07-15 21:00:00,1.3567799999999999,1.35725,1.35209,1.35237,1.35687,1.35725,1.3521100000000001,1.35273
2014-07-16 21:00:00,1.35237,1.35404,1.35165,1.35251,1.35273,1.35404,1.35165,1.3528799999999999
2014-07-17 21:00:00,1.35251,1.35359,1.3490799999999998,1.35227,1.3528799999999999,1.3536,1.34909,1.35267
2014-07-19 21:00:00,1.35227,1.35286,1.35227,1.35258,1.35267,1.3532,1.35267,1.3532
2014-07-20 21:00:00,1.35258,1.3549,1.3513,1.35232,1.3532,1.35493,1.35131,1.35238
2014-07-21 21:00:00,1.35232,1.35297,1.3458700000000001,1.34654,1.35238,1.3529799999999998,1.34588,1.3466
2014-07-22 21:00:00,1.34654,1.34742,1.3454899999999999,1.34622,1.3466,1.34743,1.34552,1.34647
2014-07-23 21:00:00,1.34622,1.3485,1.34378,1.34635,1.34647,1.34851,1.3438299999999999,1.3464200000000002
2014-07-24 21:00:00,1.34635,1.34756,1.3421100000000001,1.34301,1.3464200000000002,1.34758,1.3421399999999999,1.3431
2014-07-26 21:00:00,1.34301,1.34353,1.34254,1.3430600000000001,1.3431,1.3437700000000001,1.34294,1.34327
2014-07-27 21:00:00,1.3430600000000001,1.34439,1.34269,1.34397,1.34327,1.34441,1.34271,1.34402
2014-07-28 21:00:00,1.34397,1.3444399999999999,1.3404200000000002,1.34085,1.34402,1.34446,1.34043,1.34091
2014-07-29 21:00:00,1.34085,1.34153,1.33669,1.33969,1.34091,1.34154,1.33671,1.33975
2014-07-30 21:00:00,1.33969,1.34005,1.3371600000000001,1.33901,1.33975,1.34007,1.33714,1.33907
2014-07-31 21:00:00,1.33901,1.34448,1.33785,1.34279,1.33907,1.3445,1.33786,1.34336
2014-08-02 21:00:00,1.34279,1.3431799999999998,1.34202,1.34265,1.34336,1.3437299999999999,1.3424,1.3437299999999999
2014-08-03 21:00:00,1.34265,1.34325,1.34095,1.34215,1.3437299999999999,1.3437299999999999,1.34096,1.3422100000000001
2014-08-04 21:00:00,1.34215,1.34248,1.33582,1.33759,1.3422100000000001,1.34249,1.33585,1.33765
2014-08-05 21:00:00,1.33759,1.3386799999999999,1.33331,1.3382,1.33765,1.3387200000000001,1.33332,1.33826
2014-08-06 21:00:00,1.3382,1.33938,1.33371,1.3362,1.33826,1.33941,1.3337299999999999,1.33637
2014-08-07 21:00:00,1.3362,1.3432600000000001,1.33435,1.34089,1.33637,1.3433,1.33437,1.3412899999999999
2014-08-09 21:00:00,1.34089,1.34104,1.33972,1.34077,1.3412899999999999,1.3419,1.34016,1.34123
2014-08-10 21:00:00,1.34077,1.3410600000000001,1.33805,1.3384200000000002,1.34123,1.3416,1.3380299999999998,1.33853
2014-08-11 21:00:00,1.3384200000000002,1.33861,1.33359,1.3368799999999998,1.33853,1.33863,1.33362,1.33695
2014-08-12 21:00:00,1.3368799999999998,1.34153,1.3342200000000002,1.33639,1.33695,1.34153,1.3342399999999999,1.33645
2014-08-13 21:00:00,1.33639,1.34077,1.33485,1.33647,1.33645,1.34079,1.33486,1.33655
2014-08-14 21:00:00,1.33647,1.3411799999999998,1.33588,1.33981,1.33655,1.3412,1.33589,1.3402100000000001
2014-08-16 21:00:00,1.33981,1.33981,1.33799,1.3389,1.3402100000000001,1.3402100000000001,1.3383,1.3394
2014-08-17 21:00:00,1.3389,1.33991,1.3352899999999999,1.33631,1.3394,1.34,1.33531,1.33637
2014-08-18 21:00:00,1.33631,1.3364200000000002,1.3313,1.33196,1.33637,1.33647,1.33133,1.33202
2014-08-19 21:00:00,1.33196,1.33243,1.32552,1.32592,1.33202,1.33245,1.32554,1.32598
2014-08-20 21:00:00,1.32592,1.32885,1.3242,1.32807,1.32598,1.32886,1.32421,1.32813
2014-08-21 21:00:00,1.32807,1.32966,1.32207,1.32394,1.32813,1.3296700000000001,1.32209,1.32456
2014-08-23 21:00:00,1.32394,1.32394,1.31823,1.31931,1.32456,1.32456,1.31837,1.3197299999999998
2014-08-24 21:00:00,1.31931,1.32104,1.31837,1.3191899999999999,1.3197299999999998,1.3210600000000001,1.3184,1.31924
2014-08-25 21:00:00,1.3191899999999999,1.3214700000000001,1.31647,1.31674,1.31924,1.3215,1.31647,1.3168
2014-08-26 21:00:00,1.31674,1.3209899999999999,1.31526,1.31926,1.3168,1.321,1.31529,1.31932
2014-08-27 21:00:00,1.31926,1.32208,1.31596,1.31818,1.31932,1.3221,1.31598,1.31823
2014-08-28 21:00:00,1.31818,1.31961,1.31315,1.31318,1.31823,1.3196299999999999,1.31324,1.31326
2014-08-30 21:00:00,1.31318,1.31364,1.31255,1.31284,1.31326,1.31428,1.31275,1.3129
2014-08-31 21:00:00,1.31284,1.31456,1.3119100000000001,1.31283,1.3129,1.31456,1.31192,1.31289
2014-09-01 21:00:00,1.31283,1.31368,1.31102,1.3132700000000002,1.31289,1.31369,1.31101,1.31334
2014-09-02 21:00:00,1.3132700000000002,1.3159999999999998,1.31221,1.31501,1.31334,1.31602,1.31223,1.3150700000000002
2014-09-03 21:00:00,1.31501,1.3154,1.2919999999999998,1.29433,1.3150700000000002,1.3154299999999999,1.29203,1.2944200000000001
2014-09-04 21:00:00,1.29433,1.2989600000000001,1.2922,1.29509,1.2944200000000001,1.29895,1.29221,1.29542
2014-09-06 21:00:00,1.29509,1.29607,1.2929,1.29551,1.29542,1.29631,1.2932,1.29615
2014-09-07 21:00:00,1.29551,1.2959100000000001,1.28814,1.28945,1.29615,1.29627,1.28815,1.28952
2014-09-08 21:00:00,1.28945,1.29574,1.2859399999999999,1.29374,1.28952,1.29576,1.28595,1.2938
2014-09-09 21:00:00,1.29374,1.2962799999999999,1.28837,1.29148,1.2938,1.29631,1.28839,1.29182
2014-09-10 21:00:00,1.29148,1.29518,1.28972,1.29201,1.29182,1.2952,1.28972,1.29251
2014-09-11 21:00:00,1.29201,1.2979399999999999,1.29088,1.29579,1.29251,1.2979399999999999,1.2908899999999999,1.29703
2014-09-13 21:00:00,1.29579,1.29793,1.29579,1.29713,1.29703,1.29808,1.2967899999999999,1.2975700000000001
2014-09-14 21:00:00,1.29713,1.29713,1.29085,1.2933700000000001,1.2975700000000001,1.29785,1.29088,1.29464
2014-09-15 21:00:00,1.2933700000000001,1.29952,1.2922200000000001,1.29559,1.29464,1.29954,1.29224,1.29634
2014-09-16 21:00:00,1.29559,1.29814,1.28521,1.28589,1.29634,1.29831,1.28524,1.28665
2014-09-17 21:00:00,1.28589,1.29303,1.28342,1.2916299999999998,1.28665,1.29308,1.28344,1.2924
2014-09-18 21:00:00,1.2916299999999998,1.2928899999999999,1.28245,1.28245,1.2924,1.29291,1.2828899999999999,1.2829
2014-09-20 21:00:00,1.28245,1.2833700000000001,1.28231,1.28306,1.2829,1.28376,1.28285,1.28376
2014-09-21 21:00:00,1.28306,1.28678,1.2816299999999998,1.2846899999999999,1.28376,1.28682,1.28164,1.28516
2014-09-22 21:00:00,1.2846899999999999,1.2901200000000002,1.28426,1.28464,1.28516,1.29013,1.28427,1.2847600000000001
2014-09-23 21:00:00,1.28464,1.2864,1.27742,1.27793,1.2847600000000001,1.28641,1.27742,1.2783200000000001
2014-09-24 21:00:00,1.27793,1.27833,1.2696399999999999,1.2750700000000001,1.2783200000000001,1.27834,1.26969,1.27526
2014-09-25 21:00:00,1.2750700000000001,1.2760799999999999,1.26768,1.26809,1.27526,1.27609,1.2677,1.26843
2014-09-27 21:00:00,1.26809,1.26983,1.26788,1.26788,1.26843,1.2702200000000001,1.26817,1.26843
2014-09-28 21:00:00,1.26788,1.27148,1.26636,1.2684799999999998,1.26843,1.27152,1.26639,1.26864
2014-09-29 21:00:00,1.2684799999999998,1.27023,1.2571,1.2626899999999999,1.26864,1.27026,1.2571299999999999,1.2631299999999999
2014-09-30 21:00:00,1.2626899999999999,1.26396,1.25835,1.26205,1.2631299999999999,1.264,1.2583799999999998,1.26235
2014-10-01 21:00:00,1.26205,1.2699,1.2608700000000002,1.26671,1.26235,1.26991,1.26138,1.26708
2014-10-02 21:00:00,1.26671,1.26747,1.25007,1.2513299999999998,1.26708,1.2675299999999998,1.25007,1.25146
2014-10-04 21:00:00,1.2513299999999998,1.2514399999999999,1.2505600000000001,1.2512299999999998,1.25146,1.2517,1.25096,1.2513100000000001
2014-10-05 21:00:00,1.2512299999999998,1.26745,1.2509,1.2655,1.2513100000000001,1.2675299999999998,1.25092,1.26559
2014-10-06 21:00:00,1.2655,1.2682,1.25835,1.2668700000000002,1.26559,1.26823,1.2583799999999998,1.26695
2014-10-07 21:00:00,1.2668700000000002,1.2749,1.26224,1.2733,1.26695,1.27492,1.2622799999999998,1.27365
2014-10-08 21:00:00,1.2733,1.27914,1.26637,1.2690700000000001,1.27365,1.2791700000000001,1.26643,1.2693299999999998
2014-10-09 21:00:00,1.2690700000000001,1.27159,1.26054,1.26273,1.2693299999999998,1.27163,1.26057,1.2631700000000001
2014-10-11 21:00:00,1.26273,1.26515,1.26268,1.26306,1.2631700000000001,1.26536,1.26301,1.2631299999999999
2014-10-12 21:00:00,1.26306,1.27611,1.26205,1.27511,1.2631299999999999,1.27616,1.26213,1.27558
2014-10-13 21:00:00,1.27511,1.27683,1.26397,1.26556,1.27558,1.27691,1.26401,1.26589
2014-10-14 21:00:00,1.26556,1.28872,1.26247,1.28358,1.26589,1.2887600000000001,1.2624799999999998,1.2838
2014-10-15 21:00:00,1.28358,1.28447,1.27055,1.2807,1.2838,1.28455,1.27062,1.28096
2014-10-16 21:00:00,1.2807,1.28368,1.2743799999999998,1.2759,1.28096,1.28372,1.27441,1.27619
2014-10-18 21:00:00,1.2759,1.27629,1.2742799999999999,1.27506,1.27619,1.27682,1.27451,1.27512
2014-10-19 21:00:00,1.27506,1.28167,1.27312,1.27977,1.27512,1.2817,1.27315,1.28005
2014-10-20 21:00:00,1.27977,1.28404,1.27144,1.2715100000000001,1.28005,1.28403,1.27147,1.27166
2014-10-21 21:00:00,1.2715100000000001,1.27398,1.26371,1.2645899999999999,1.27166,1.27399,1.26375,1.26557
2014-10-22 21:00:00,1.2645899999999999,1.26766,1.26136,1.26455,1.26557,1.2677,1.26139,1.26473
2014-10-23 21:00:00,1.26455,1.26957,1.26349,1.26693,1.26473,1.2696,1.2635100000000001,1.2673
2014-10-25 21:00:00,1.26693,1.26954,1.26693,1.26768,1.2673,1.2699200000000002,1.2673,1.26785
2014-10-26 21:00:00,1.26768,1.27236,1.26657,1.2698200000000002,1.26785,1.27235,1.2665799999999998,1.2699
2014-10-27 21:00:00,1.2698200000000002,1.27649,1.2684600000000001,1.2734,1.2699,1.27651,1.2684799999999998,1.27348
2014-10-28 21:00:00,1.2734,1.2770700000000001,1.26295,1.26309,1.27348,1.27709,1.2631,1.2632299999999999
2014-10-29 21:00:00,1.26309,1.26394,1.2547,1.2613,1.2632299999999999,1.26395,1.25473,1.26142
2014-10-30 21:00:00,1.2613,1.2617399999999999,1.2485600000000001,1.25195,1.26142,1.26176,1.2485700000000002,1.2524
2014-11-01 21:00:00,1.25195,1.25195,1.24986,1.25045,1.2524,1.2524,1.25009,1.25104
2014-11-02 22:00:00,1.25045,1.2514100000000001,1.24389,1.24805,1.25104,1.25163,1.24396,1.24822
2014-11-03 22:00:00,1.24805,1.2577399999999999,1.24805,1.25463,1.24822,1.25779,1.24822,1.25488
2014-11-04 22:00:00,1.25463,1.25672,1.24571,1.2485,1.25488,1.25674,1.24575,1.24861
2014-11-05 22:00:00,1.2485,1.25334,1.2364700000000002,1.23735,1.24861,1.25337,1.23641,1.23761
2014-11-06 22:00:00,1.23735,1.24698,1.2357799999999999,1.2453100000000001,1.23761,1.24702,1.2358200000000001,1.24565
2014-11-08 22:00:00,1.2453100000000001,1.2485899999999999,1.2453100000000001,1.24724,1.24565,1.24868,1.24565,1.2473299999999998
2014-11-09 22:00:00,1.24724,1.25092,1.24186,1.2420200000000001,1.2473299999999998,1.25099,1.24189,1.2421
2014-11-10 22:00:00,1.2420200000000001,1.24996,1.23942,1.2474399999999999,1.2421,1.24996,1.2394399999999999,1.2476200000000002
2014-11-11 22:00:00,1.2474399999999999,1.24978,1.2419,1.24381,1.2476200000000002,1.2498,1.24194,1.24401
2014-11-12 22:00:00,1.24381,1.24918,1.24263,1.2476200000000002,1.24401,1.2492,1.24268,1.2477
2014-11-13 22:00:00,1.2476200000000002,1.25464,1.23984,1.2521799999999998,1.2477,1.25468,1.23985,1.2526899999999999
2014-11-15 22:00:00,1.2521799999999998,1.2537399999999999,1.2521799999999998,1.2532299999999998,1.2526899999999999,1.25396,1.2526899999999999,1.25329
2014-11-16 22:00:00,1.2532299999999998,1.25776,1.2445,1.24496,1.25329,1.2578,1.24452,1.24517
2014-11-17 22:00:00,1.24496,1.25452,1.24433,1.25336,1.24517,1.25455,1.24437,1.25367
2014-11-18 22:00:00,1.25336,1.26004,1.25121,1.25537,1.25367,1.26011,1.25126,1.2555399999999999
2014-11-19 22:00:00,1.25537,1.25753,1.25042,1.25387,1.2555399999999999,1.25756,1.25045,1.2542
2014-11-20 22:00:00,1.25387,1.25682,1.23748,1.23874,1.2542,1.25685,1.2375,1.23919
2014-11-22 22:00:00,1.23874,1.23874,1.23594,1.2362799999999998,1.23919,1.23919,1.23596,1.23634
2014-11-23 22:00:00,1.2362799999999998,1.24447,1.2359200000000001,1.24415,1.23634,1.2444899999999999,1.2362,1.24431
2014-11-24 22:00:00,1.24415,1.24872,1.2402,1.2474399999999999,1.24431,1.24873,1.2402,1.2476200000000002
2014-11-25 22:00:00,1.2474399999999999,1.25318,1.2443600000000001,1.25053,1.2476200000000002,1.25318,1.2443899999999999,1.2506700000000002
2014-11-26 22:00:00,1.25053,1.25235,1.2464600000000001,1.2466899999999999,1.2506700000000002,1.2523799999999998,1.24648,1.24681
2014-11-27 22:00:00,1.2466899999999999,1.2490299999999999,1.24263,1.245,1.24681,1.24905,1.24266,1.2455
2014-11-29 22:00:00,1.245,1.2473299999999998,1.245,1.24641,1.2455,1.2475399999999999,1.2455,1.2464600000000001
2014-11-30 22:00:00,1.24641,1.2506700000000002,1.24191,1.24686,1.2464600000000001,1.2506899999999999,1.24194,1.247
2014-12-01 22:00:00,1.24686,1.24761,1.23767,1.23825,1.247,1.24763,1.2377,1.23835
2014-12-02 22:00:00,1.23825,1.23906,1.23011,1.2309999999999999,1.23835,1.23908,1.23014,1.23114
2014-12-03 22:00:00,1.2309999999999999,1.24563,1.22765,1.23774,1.23114,1.24567,1.2280799999999998,1.23793
2014-12-04 22:00:00,1.23774,1.23929,1.22707,1.2286,1.23793,1.2393299999999998,1.2271,1.22876
2014-12-06 22:00:00,1.2286,1.22909,1.22767,1.22878,1.22876,1.22922,1.2279799999999998,1.22901
2014-12-07 22:00:00,1.22878,1.2343899999999999,1.22471,1.23132,1.22901,1.23445,1.22474,1.2318
2014-12-08 22:00:00,1.23132,1.2448,1.2292,1.2373399999999999,1.2318,1.24486,1.22922,1.23764
2014-12-09 22:00:00,1.2373399999999999,1.24478,1.23621,1.24475,1.23764,1.2450299999999999,1.23624,1.24494
2014-12-10 22:00:00,1.24475,1.2495100000000001,1.237,1.24096,1.24494,1.24955,1.2370299999999999,1.2413100000000001
2014-12-11 22:00:00,1.24096,1.24853,1.23843,1.24605,1.2413100000000001,1.24855,1.2384600000000001,1.2462
2014-12-13 22:00:00,1.24605,1.24843,1.24605,1.24757,1.2462,1.24879,1.2462,1.24791
2014-12-14 22:00:00,1.24757,1.24791,1.24145,1.24356,1.24791,1.24795,1.24147,1.2439
2014-12-15 22:00:00,1.24356,1.2569700000000001,1.24338,1.2509299999999999,1.2439,1.25705,1.24348,1.2511700000000001
2014-12-16 22:00:00,1.2509299999999999,1.25159,1.2320200000000001,1.2340799999999998,1.2511700000000001,1.2516100000000001,1.2320799999999998,1.2343600000000001
2014-12-17 22:00:00,1.2340799999999998,1.2353,1.2265700000000002,1.2285700000000002,1.2343600000000001,1.23532,1.2266,1.2287700000000001
2014-12-18 22:00:00,1.2285700000000002,1.23023,1.22199,1.2229700000000001,1.2287700000000001,1.23024,1.22205,1.2233100000000001
2014-12-20 22:00:00,1.2229700000000001,1.2229700000000001,1.22164,1.22231,1.2233100000000001,1.2233100000000001,1.22215,1.2225700000000002
2014-12-21 22:00:00,1.22231,1.22725,1.22166,1.2228700000000001,1.2225700000000002,1.22729,1.2216799999999999,1.22309
2014-12-22 22:00:00,1.2228700000000001,1.22456,1.21646,1.2172100000000001,1.22309,1.2246,1.2165,1.21745
2014-12-23 22:00:00,1.2172100000000001,1.22201,1.21694,1.22012,1.21745,1.2220600000000001,1.21697,1.2203899999999999
2014-12-25 22:00:00,1.22012,1.2220799999999998,1.21682,1.2177799999999999,1.2203899999999999,1.22215,1.2168700000000001,1.21848
2014-12-27 22:00:00,1.2177799999999999,1.2187,1.2175200000000002,1.2178799999999999,1.21848,1.21915,1.21812,1.2183899999999999
2014-12-28 22:00:00,1.2178799999999999,1.2221,1.2142700000000002,1.2151100000000001,1.2183899999999999,1.2221600000000001,1.21428,1.21538
2014-12-29 22:00:00,1.2151100000000001,1.21874,1.21236,1.21585,1.21538,1.21879,1.21243,1.21682
2014-12-30 22:00:00,1.21585,1.21697,1.20973,1.20992,1.21682,1.217,1.20977,1.21002
2015-01-01 22:00:00,1.20992,1.20992,1.19981,1.19995,1.21002,1.21002,1.20013,1.20031
2015-01-03 22:00:00,1.19995,1.20055,1.19502,1.1955200000000001,1.20031,1.20094,1.19518,1.1955799999999999
2015-01-04 22:00:00,1.1955200000000001,1.1976200000000001,1.1862700000000002,1.19325,1.1955799999999999,1.19767,1.1874,1.1934
2015-01-05 22:00:00,1.19325,1.19687,1.18841,1.1889100000000001,1.1934,1.1969,1.18844,1.18921
2015-01-06 22:00:00,1.1889100000000001,1.18965,1.1802,1.18394,1.18921,1.1896799999999998,1.18022,1.18415
2015-01-07 22:00:00,1.18394,1.18474,1.17541,1.1789399999999999,1.18415,1.18478,1.17544,1.17951
2015-01-08 22:00:00,1.1789399999999999,1.18461,1.17624,1.18411,1.17951,1.1847299999999998,1.1762700000000001,1.18452
2015-01-10 22:00:00,1.18411,1.1856,1.18371,1.18482,1.18452,1.18572,1.1841899999999999,1.18531
2015-01-11 22:00:00,1.18482,1.18709,1.1786,1.1833200000000001,1.18531,1.1871200000000002,1.17865,1.1834
2015-01-12 22:00:00,1.1833200000000001,1.18595,1.17529,1.17723,1.1834,1.1859899999999999,1.17533,1.17744
2015-01-13 22:00:00,1.17723,1.18464,1.1727299999999998,1.17875,1.17744,1.18465,1.17275,1.17896
2015-01-14 22:00:00,1.17875,1.17929,1.15667,1.16295,1.17896,1.17934,1.15679,1.1633200000000001
2015-01-15 22:00:00,1.16295,1.16487,1.14593,1.15581,1.1633200000000001,1.16493,1.1460299999999999,1.15668
2015-01-17 22:00:00,1.15581,1.15581,1.1543299999999999,1.15517,1.15668,1.15668,1.15466,1.15574
2015-01-18 22:00:00,1.15517,1.1638899999999999,1.15505,1.16011,1.15574,1.16392,1.15517,1.1605299999999998
2015-01-19 22:00:00,1.16011,1.16149,1.15403,1.15473,1.1605299999999998,1.16162,1.1540700000000002,1.15506
2015-01-20 22:00:00,1.15473,1.16796,1.1541299999999999,1.16077,1.15506,1.16819,1.1541700000000001,1.16121
2015-01-21 22:00:00,1.16077,1.1651,1.1315899999999999,1.13647,1.16121,1.1672799999999999,1.13166,1.1366100000000001
2015-01-22 22:00:00,1.13647,1.13739,1.11142,1.12042,1.1366100000000001,1.13743,1.11148,1.1208
2015-01-24 22:00:00,1.12042,1.12042,1.11378,1.11511,1.1208,1.1208,1.11404,1.11563
2015-01-25 22:00:00,1.11511,1.12953,1.10971,1.12372,1.11563,1.1296,1.10981,1.12391
2015-01-26 22:00:00,1.12372,1.14225,1.12236,1.13799,1.12391,1.14232,1.1224100000000001,1.13814
2015-01-27 22:00:00,1.13799,1.13832,1.1276,1.12856,1.13814,1.13837,1.12762,1.1289
2015-01-28 22:00:00,1.12856,1.13679,1.1261700000000001,1.13192,1.1289,1.1368200000000002,1.1262,1.13201
2015-01-29 22:00:00,1.13192,1.13638,1.1275,1.12771,1.13201,1.13639,1.12792,1.12935
2015-01-31 22:00:00,1.12771,1.13283,1.12771,1.1310799999999999,1.12935,1.13293,1.12935,1.13157
2015-02-01 22:00:00,1.1310799999999999,1.13621,1.12923,1.1337899999999999,1.13157,1.1362299999999999,1.12927,1.13438
2015-02-02 22:00:00,1.1337899999999999,1.1533799999999998,1.13123,1.1477700000000002,1.13438,1.15346,1.13126,1.1483299999999999
2015-02-03 22:00:00,1.1477700000000002,1.14847,1.13153,1.13434,1.1483299999999999,1.14852,1.1315899999999999,1.13481
2015-02-04 22:00:00,1.13434,1.14988,1.13039,1.14751,1.13481,1.1499,1.1304299999999998,1.1479
2015-02-05 22:00:00,1.14751,1.14856,1.1311200000000001,1.1314,1.1479,1.1486399999999999,1.1312,1.1314799999999998
2015-02-07 22:00:00,1.1314,1.13186,1.1286,1.12963,1.1314799999999998,1.13224,1.1286399999999999,1.1296700000000002
2015-02-08 22:00:00,1.12963,1.13594,1.1270200000000001,1.13232,1.1296700000000002,1.1359700000000001,1.12705,1.1325399999999999
2015-02-09 22:00:00,1.13232,1.1345299999999998,1.12729,1.1320700000000001,1.1325399999999999,1.13455,1.1273,1.1321299999999999
2015-02-10 22:00:00,1.1320700000000001,1.13469,1.1279700000000001,1.13354,1.1321299999999999,1.13475,1.12799,1.13424
2015-02-11 22:00:00,1.13354,1.14231,1.1302,1.14004,1.13424,1.14234,1.13024,1.1405100000000001
2015-02-12 22:00:00,1.14004,1.14431,1.138,1.1383,1.1405100000000001,1.14434,1.13798,1.13904
2015-02-14 22:00:00,1.1383,1.14246,1.1383,1.13963,1.13904,1.14279,1.13876,1.14014
2015-02-15 22:00:00,1.13963,1.14289,1.1319299999999999,1.1351,1.14014,1.1429200000000002,1.13198,1.13574
2015-02-16 22:00:00,1.1351,1.1449,1.1322,1.14105,1.13574,1.14496,1.13221,1.14111
2015-02-17 22:00:00,1.14105,1.14161,1.1333799999999998,1.1396600000000001,1.14111,1.14162,1.13341,1.13972
2015-02-18 22:00:00,1.1396600000000001,1.1450200000000001,1.13551,1.13677,1.13972,1.14505,1.13557,1.13683
2015-02-19 22:00:00,1.13677,1.1429799999999999,1.12789,1.13778,1.13683,1.14304,1.12789,1.13791
2015-02-21 22:00:00,1.13778,1.14119,1.13778,1.13896,1.13791,1.14136,1.13791,1.13968
2015-02-22 22:00:00,1.13896,1.13961,1.1294899999999999,1.13342,1.13968,1.13976,1.12954,1.1334799999999998
2015-02-23 22:00:00,1.13342,1.13581,1.12881,1.13391,1.1334799999999998,1.13584,1.12885,1.1341700000000001
2015-02-24 22:00:00,1.13391,1.13887,1.13357,1.13605,1.1341700000000001,1.1389,1.1335899999999999,1.13614
2015-02-25 22:00:00,1.13605,1.13796,1.11836,1.11975,1.13614,1.13801,1.11839,1.11982
2015-02-26 22:00:00,1.11975,1.1245100000000001,1.1175700000000002,1.11905,1.11982,1.12453,1.1176,1.11989
2015-02-28 22:00:00,1.11905,1.11905,1.1170799999999999,1.11819,1.11989,1.11989,1.11748,1.11832
2015-03-01 22:00:00,1.11819,1.12405,1.1159999999999999,1.1183,1.11832,1.12408,1.11602,1.11855
2015-03-02 22:00:00,1.1183,1.12175,1.11545,1.11754,1.11855,1.1217700000000002,1.11548,1.11765
2015-03-03 22:00:00,1.11754,1.11855,1.10615,1.10766,1.11765,1.11856,1.10617,1.1079999999999999
2015-03-04 22:00:00,1.10766,1.11145,1.09873,1.10258,1.1079999999999999,1.1114899999999999,1.09877,1.10337
2015-03-05 22:00:00,1.10258,1.10327,1.08371,1.0838700000000001,1.10337,1.10337,1.0840100000000001,1.08465
2015-03-07 22:00:00,1.0838700000000001,1.0838700000000001,1.08245,1.083,1.08465,1.08465,1.0827799999999999,1.0832899999999999
2015-03-08 21:00:00,1.083,1.09065,1.08226,1.08502,1.0832899999999999,1.09067,1.08228,1.08521
2015-03-09 21:00:00,1.08502,1.08556,1.06926,1.0697,1.08521,1.08556,1.06928,1.06979
2015-03-10 21:00:00,1.0697,1.07169,1.0511,1.05469,1.06979,1.0717299999999998,1.05113,1.0547799999999998
2015-03-11 21:00:00,1.05469,1.06837,1.0494,1.0634700000000001,1.0547799999999998,1.06841,1.0494299999999999,1.06358
2015-03-12 21:00:00,1.0634700000000001,1.0634700000000001,1.04624,1.0488899999999999,1.06358,1.06368,1.04625,1.05039
2015-03-14 21:00:00,1.0488899999999999,1.0488899999999999,1.04575,1.04701,1.05039,1.05039,1.04582,1.0470899999999999
2015-03-15 21:00:00,1.04701,1.0619399999999999,1.0469600000000001,1.05666,1.0470899999999999,1.06198,1.04703,1.05684
2015-03-16 21:00:00,1.05666,1.06508,1.05513,1.05964,1.05684,1.06511,1.05516,1.05975
2015-03-17 21:00:00,1.05964,1.10409,1.05799,1.08604,1.05975,1.10524,1.0580399999999999,1.0871600000000001
2015-03-18 21:00:00,1.08604,1.0919299999999998,1.06128,1.0659100000000001,1.0871600000000001,1.092,1.06132,1.06602
2015-03-19 21:00:00,1.0659100000000001,1.0882399999999999,1.06483,1.08148,1.06602,1.08826,1.0649600000000001,1.08257
2015-03-21 21:00:00,1.08148,1.0843,1.08148,1.08391,1.08257,1.08477,1.08257,1.08429
2015-03-22 21:00:00,1.08391,1.09712,1.07673,1.09454,1.08429,1.09715,1.07677,1.0946200000000001
2015-03-23 21:00:00,1.09454,1.1029200000000001,1.08905,1.0924399999999999,1.0946200000000001,1.1029799999999998,1.0890600000000001,1.0925200000000002
2015-03-24 21:00:00,1.0924399999999999,1.10144,1.09008,1.09681,1.0925200000000002,1.10148,1.09009,1.09703
2015-03-25 21:00:00,1.09681,1.10522,1.0856299999999999,1.0883399999999999,1.09703,1.1052600000000001,1.08566,1.08843
2015-03-26 21:00:00,1.0883399999999999,1.09489,1.08012,1.08859,1.08843,1.09491,1.08013,1.08936
2015-03-28 21:00:00,1.08859,1.08933,1.08806,1.0885799999999999,1.08936,1.08996,1.08822,1.08876
2015-03-29 21:00:00,1.0885799999999999,1.08949,1.08099,1.08318,1.08876,1.08962,1.08102,1.0832899999999999
2015-03-30 21:00:00,1.08318,1.08454,1.0713,1.07314,1.0832899999999999,1.08456,1.0713,1.07324
2015-03-31 21:00:00,1.07314,1.07998,1.07185,1.07626,1.07324,1.08002,1.07188,1.07654
2015-04-01 21:00:00,1.07626,1.09054,1.07503,1.0879299999999998,1.07654,1.09059,1.07503,1.0880299999999998
2015-04-02 21:00:00,1.0879299999999998,1.1027,1.08637,1.09675,1.0880299999999998,1.10274,1.08641,1.09802
2015-04-04 21:00:00,1.09675,1.10047,1.09675,1.10012,1.09802,1.1008799999999999,1.09802,1.1004200000000002
2015-04-05 21:00:00,1.10012,1.10356,1.09097,1.0922100000000001,1.1004200000000002,1.10359,1.09105,1.09236
2015-04-06 21:00:00,1.0922100000000001,1.09548,1.0803200000000002,1.08146,1.09236,1.09551,1.08036,1.08156
