Date,VALUE,VOLUME
2018-06-29 16:23:52.641,186.52,1.0
2018-06-29 16:23:53.438,186.52,5.0
2018-06-29 16:23:56.122,186.52,10.0
2018-06-29 16:23:56.123,186.52,100.0
2018-06-29 16:23:59.250,186.5234,1000.0
2018-06-29 16:24:04.941,186.52,1.0
2018-06-29 16:24:04.941,186.52,29.0
2018-06-29 16:24:04.941,186.52,71.0
2018-06-29 16:24:04.941,186.52,1.0
2018-06-29 16:24:04.941,186.52,1.0
2018-06-29 16:24:04.941,186.52,1.0
2018-06-29 16:24:04.941,186.52,1.0
2018-06-29 16:24:04.941,186.52,25.0
2018-06-29 16:24:04.941,186.52,1.0
2018-06-29 16:24:04.941,186.52,4.0
2018-06-29 16:24:04.941,186.52,30.0
2018-06-29 16:24:04.941,186.52,70.0
2018-06-29 16:24:05.476,186.52,100.0
2018-06-29 16:24:05.476,186.52,100.0
2018-06-29 16:24:05.477,186.52,10.0
2018-06-29 16:24:05.479,186.52,100.0
2018-06-29 16:24:05.481,186.52,100.0
2018-06-29 16:24:05.481,186.52,4.0
2018-06-29 16:24:06.317,186.52,14.0
2018-06-29 16:24:06.317,186.52,86.0
2018-06-29 16:24:07.212,186.5138,10.0
2018-06-29 16:24:08.093,186.514,30.0
2018-06-29 16:24:09.325,186.51,100.0
2018-06-29 16:24:10.596,186.5165,27.0
2018-06-29 16:24:11.215,186.5199,154.0
2018-06-29 16:24:11.303,186.5101,22.0
2018-06-29 16:24:12.040,186.51,100.0
2018-06-29 16:24:14.057,186.52,100.0
2018-06-29 16:24:14.058,186.52,100.0
2018-06-29 16:24:14.058,186.52,4.0
2018-06-29 16:24:14.058,186.52,10.0
2018-06-29 16:24:14.058,186.52,100.0
2018-06-29 16:24:14.058,186.52,1.0
2018-06-29 16:24:14.061,186.52,100.0
2018-06-29 16:24:17.407,186.5196,8.0
2018-06-29 16:24:18.967,186.53,2.0
2018-06-29 16:24:19.010,186.51,98.0
2018-06-29 16:24:19.010,186.51,2.0
2018-06-29 16:24:19.155,186.52,200.0
2018-06-29 16:24:19.458,186.51,23.0
2018-06-29 16:24:19.458,186.51,296.0
2018-06-29 16:24:19.458,186.51,81.0
2018-06-29 16:24:19.458,186.51,1.0
2018-06-29 16:24:19.459,186.51,23.0
2018-06-29 16:24:19.459,186.51,177.0
2018-06-29 16:24:19.459,186.51,100.0
2018-06-29 16:24:19.459,186.51,100.0
2018-06-29 16:24:20.732,186.501,10.0
2018-06-29 16:24:22.021,186.5,16.0
2018-06-29 16:24:22.021,186.5,60.0
2018-06-29 16:24:22.022,186.5,24.0
2018-06-29 16:24:22.825,186.5052,250.0
2018-06-29 16:24:24.263,186.5,200.0
2018-06-29 16:24:24.263,186.5,400.0
2018-06-29 16:24:24.263,186.5,100.0
2018-06-29 16:24:24.263,186.5,100.0
2018-06-29 16:24:24.263,186.5,294.0
2018-06-29 16:24:24.263,186.5,206.0
2018-06-29 16:24:24.263,186.5,1.0
2018-06-29 16:24:24.263,186.5,93.0
2018-06-29 16:24:24.263,186.5,7.0
2018-06-29 16:24:24.263,186.5,1.0
2018-06-29 16:24:24.264,186.5,200.0
2018-06-29 16:24:24.264,186.5,200.0
2018-06-29 16:24:24.264,186.5,200.0
2018-06-29 16:24:24.264,186.5,400.0
2018-06-29 16:24:24.264,186.5,300.0
2018-06-29 16:24:24.264,186.5,90.0
2018-06-29 16:24:24.264,186.5,10.0
2018-06-29 16:24:24.264,186.5,90.0
2018-06-29 16:24:24.264,186.5,18.0
2018-06-29 16:24:24.264,186.5,92.0
2018-06-29 16:24:24.264,186.5,100.0
2018-06-29 16:24:24.264,186.5,100.0
2018-06-29 16:24:24.264,186.5,100.0
2018-06-29 16:24:24.265,186.49,10.0
2018-06-29 16:24:24.265,186.49,32.0
2018-06-29 16:24:24.266,186.5,5.0
2018-06-29 16:24:25.037,186.49,2.0
2018-06-29 16:24:25.084,186.48,100.0
2018-06-29 16:24:25.570,186.49,8.0
2018-06-29 16:24:25.570,186.49,10.0
2018-06-29 16:24:25.570,186.49,100.0
2018-06-29 16:24:25.571,186.49,100.0
2018-06-29 16:24:25.572,186.49,100.0
2018-06-29 16:24:25.767,186.4984,46.0
2018-06-29 16:24:26.126,186.4947,50.0
2018-06-29 16:24:26.621,186.49,100.0
2018-06-29 16:24:26.646,186.48,100.0
2018-06-29 16:24:29.406,186.48,2.0
2018-06-29 16:24:29.406,186.48,100.0
2018-06-29 16:24:29.615,186.4875,50.0
2018-06-29 16:24:29.671,186.48,100.0
2018-06-29 16:24:30.479,186.4822,25.0
2018-06-29 16:24:32.856,186.489,9.0
2018-06-29 16:24:33.897,186.485,400.0
2018-06-29 16:24:33.897,186.49,6.0
2018-06-29 16:24:33.905,186.485,200.0
2018-06-29 16:24:35.786,186.485,21.0
2018-06-29 16:24:38.439,186.48,100.0
2018-06-29 16:24:39.501,186.49,5.0
2018-06-29 16:24:40.978,186.4878,4.0
2018-06-29 16:24:41.353,186.485,400.0
2018-06-29 16:24:41.361,186.485,100.0
2018-06-29 16:24:41.671,186.481,500.0
2018-06-29 16:24:42.363,186.48,1.0
2018-06-29 16:24:42.363,186.48,99.0
2018-06-29 16:24:43.452,186.485,15.0
2018-06-29 16:24:44.235,186.485,1.0
2018-06-29 16:24:44.235,186.485,100.0
2018-06-29 16:24:44.619,186.4835,17.0
2018-06-29 16:24:44.793,186.485,20.0
2018-06-29 16:24:45.056,186.485,50.0
2018-06-29 16:24:45.350,186.485,32.0
2018-06-29 16:24:46.297,186.485,1.0
2018-06-29 16:24:46.297,186.485,13.0
2018-06-29 16:24:46.314,186.485,100.0
2018-06-29 16:24:46.675,186.485,90.0
2018-06-29 16:24:47.006,186.485,301.0
2018-06-29 16:24:47.006,186.485,1.0
2018-06-29 16:24:47.006,186.485,86.0
2018-06-29 16:24:47.006,186.49,1.0
2018-06-29 16:24:47.006,186.49,100.0
2018-06-29 16:24:47.006,186.49,65.0
2018-06-29 16:24:47.006,186.485,1.0
2018-06-29 16:24:47.006,186.49,35.0
2018-06-29 16:24:47.006,186.49,27.0
2018-06-29 16:24:47.006,186.49,73.0
2018-06-29 16:24:47.006,186.485,6.0
2018-06-29 16:24:47.006,186.485,1.0
2018-06-29 16:24:47.006,186.485,1.0
2018-06-29 16:24:47.006,186.485,1.0
2018-06-29 16:24:47.006,186.485,100.0
2018-06-29 16:24:47.006,186.485,1.0
2018-06-29 16:24:47.006,186.485,27.0
2018-06-29 16:24:47.006,186.49,73.0
2018-06-29 16:24:47.006,186.485,100.0
2018-06-29 16:24:47.006,186.485,1.0
2018-06-29 16:24:47.006,186.49,27.0
2018-06-29 16:24:47.006,186.485,10.0
2018-06-29 16:24:47.006,186.485,1.0
2018-06-29 16:24:47.006,186.485,1.0
2018-06-29 16:24:47.006,186.485,1.0
2018-06-29 16:24:47.007,186.485,10.0
2018-06-29 16:24:47.007,186.485,6.0
2018-06-29 16:24:47.007,186.485,1.0
2018-06-29 16:24:47.007,186.485,1.0
2018-06-29 16:24:47.007,186.485,1.0
2018-06-29 16:24:47.007,186.49,27.0
2018-06-29 16:24:47.007,186.485,49.0
2018-06-29 16:24:47.007,186.485,100.0
2018-06-29 16:24:47.007,186.485,1.0
2018-06-29 16:24:47.007,186.485,100.0
2018-06-29 16:24:47.007,186.485,36.0
2018-06-29 16:24:47.007,186.49,100.0
2018-06-29 16:24:47.007,186.49,18.0
2018-06-29 16:24:47.007,186.49,82.0
2018-06-29 16:24:47.007,186.49,1.0
2018-06-29 16:24:47.008,186.485,328.0
2018-06-29 16:24:47.008,186.49,4.0
2018-06-29 16:24:47.008,186.49,1.0
2018-06-29 16:24:47.008,186.49,1.0
2018-06-29 16:24:47.008,186.49,2.0
2018-06-29 16:24:47.008,186.49,100.0
2018-06-29 16:24:47.008,186.49,27.0
2018-06-29 16:24:47.008,186.49,100.0
2018-06-29 16:24:47.009,186.49,100.0
2018-06-29 16:24:47.009,186.49,100.0
2018-06-29 16:24:47.009,186.4875,100.0
2018-06-29 16:24:47.009,186.48,10.0
2018-06-29 16:24:47.010,186.49,30.0
2018-06-29 16:24:47.011,186.48,10.0
2018-06-29 16:24:47.014,186.485,100.0
2018-06-29 16:24:47.014,186.485,100.0
2018-06-29 16:24:47.026,186.49,100.0
2018-06-29 16:24:47.791,186.49,27.0
2018-06-29 16:24:49.327,186.48,200.0
2018-06-29 16:24:49.327,186.48,102.0
2018-06-29 16:24:49.327,186.48,300.0
2018-06-29 16:24:49.327,186.48,18.0
2018-06-29 16:24:49.327,186.48,100.0
2018-06-29 16:24:49.327,186.48,100.0
2018-06-29 16:24:49.327,186.48,55.0
2018-06-29 16:24:49.327,186.48,100.0
2018-06-29 16:24:49.327,186.48,1.0
2018-06-29 16:24:49.327,186.48,10.0
2018-06-29 16:24:49.327,186.48,150.0
2018-06-29 16:24:49.327,186.48,2.0
2018-06-29 16:24:49.327,186.48,193.0
2018-06-29 16:24:49.327,186.48,37.0
2018-06-29 16:24:49.328,186.48,100.0
2018-06-29 16:24:49.328,186.48,100.0
2018-06-29 16:24:49.328,186.48,18.0
2018-06-29 16:24:49.328,186.48,50.0
2018-06-29 16:24:49.328,186.48,32.0
2018-06-29 16:24:49.711,186.47,9.0
2018-06-29 16:24:49.716,186.4701,9.0
2018-06-29 16:24:49.922,186.47,100.0
2018-06-29 16:24:49.922,186.47,100.0
2018-06-29 16:24:49.922,186.47,18.0
2018-06-29 16:24:50.494,186.47,82.0
2018-06-29 16:24:50.494,186.47,100.0
2018-06-29 16:24:50.494,186.47,18.0
2018-06-29 16:24:51.377,186.47,100.0
2018-06-29 16:24:51.377,186.47,10.0
2018-06-29 16:24:51.377,186.47,100.0
2018-06-29 16:24:51.378,186.47,10.0
2018-06-29 16:24:51.378,186.47,15.0
2018-06-29 16:24:51.378,186.47,85.0
2018-06-29 16:24:51.785,186.47,82.0
2018-06-29 16:24:53.042,186.47,20.0
2018-06-29 16:24:53.042,186.47,100.0
2018-06-29 16:24:53.042,186.47,100.0
2018-06-29 16:24:53.043,186.47,200.0
2018-06-29 16:24:53.044,186.47,58.0
2018-06-29 16:24:53.046,186.465,100.0
2018-06-29 16:24:53.047,186.471,190.0
2018-06-29 16:24:53.295,186.48,100.0
2018-06-29 16:24:53.295,186.48,100.0
2018-06-29 16:24:53.295,186.48,100.0
2018-06-29 16:24:53.295,186.48,100.0
2018-06-29 16:24:53.824,186.488,50.0
2018-06-29 16:24:53.950,186.4933,43.0
2018-06-29 16:24:54.444,186.4801,16.0
2018-06-29 16:24:54.792,186.485,9.0
2018-06-29 16:24:55.798,186.4801,1.0
2018-06-29 16:24:56.638,186.48,11.0
2018-06-29 16:24:56.989,186.49,100.0
2018-06-29 16:24:59.940,186.485,1.0
2018-06-29 16:25:00.205,186.48,50.0
2018-06-29 16:25:00.351,186.49,100.0
2018-06-29 16:25:00.351,186.49,100.0
2018-06-29 16:25:00.351,186.49,100.0
2018-06-29 16:25:00.351,186.49,100.0
2018-06-29 16:25:00.351,186.49,300.0
2018-06-29 16:25:00.352,186.485,318.0
2018-06-29 16:25:00.353,186.49,100.0
2018-06-29 16:25:00.353,186.49,100.0
2018-06-29 16:25:00.354,186.49,100.0
2018-06-29 16:25:00.704,186.49,100.0
2018-06-29 16:25:00.726,186.49,73.0
2018-06-29 16:25:01.184,186.49,100.0
2018-06-29 16:25:01.896,186.5,100.0
2018-06-29 16:25:03.069,186.495,200.0
2018-06-29 16:25:03.069,186.495,200.0
2018-06-29 16:25:03.069,186.5,100.0
2018-06-29 16:25:03.069,186.5,100.0
2018-06-29 16:25:03.069,186.5,10.0
2018-06-29 16:25:03.069,186.5,90.0
2018-06-29 16:25:03.069,186.5,10.0
2018-06-29 16:25:03.069,186.5,100.0
2018-06-29 16:25:03.069,186.5,100.0
2018-06-29 16:25:03.069,186.5,200.0
2018-06-29 16:25:03.069,186.495,100.0
2018-06-29 16:25:03.069,186.495,100.0
2018-06-29 16:25:03.073,186.495,200.0
2018-06-29 16:25:07.002,186.51,35.0
2018-06-29 16:25:07.053,186.51,265.0
2018-06-29 16:25:07.053,186.51,50.0
2018-06-29 16:25:07.054,186.51,50.0
2018-06-29 16:25:07.054,186.51,100.0
2018-06-29 16:25:07.054,186.52,200.0
2018-06-29 16:25:07.055,186.52,100.0
2018-06-29 16:25:07.055,186.505,100.0
2018-06-29 16:25:07.056,186.53,100.0
2018-06-29 16:25:07.056,186.53,87.0
2018-06-29 16:25:07.056,186.515,15.0
2018-06-29 16:25:07.227,186.53,87.0
2018-06-29 16:25:07.649,186.53,13.0
2018-06-29 16:25:07.649,186.53,100.0
2018-06-29 16:25:07.649,186.53,100.0
2018-06-29 16:25:07.649,186.53,200.0
2018-06-29 16:25:08.017,186.54,20.0
2018-06-29 16:25:10.089,186.53,100.0
2018-06-29 16:25:10.400,186.53,41.0
2018-06-29 16:25:10.888,186.5201,1.0
2018-06-29 16:25:11.327,186.5201,15.0
2018-06-29 16:25:13.978,186.5399,7.0
2018-06-29 16:25:14.795,186.5263,104.0
2018-06-29 16:25:16.483,186.5399,3.0
2018-06-29 16:25:17.436,186.54,1.0
2018-06-29 16:25:17.436,186.54,100.0
2018-06-29 16:25:17.436,186.54,100.0
2018-06-29 16:25:17.436,186.54,4.0
2018-06-29 16:25:17.436,186.54,98.0
2018-06-29 16:25:17.436,186.54,2.0
2018-06-29 16:25:17.436,186.54,10.0
2018-06-29 16:25:17.448,186.55,100.0
2018-06-29 16:25:17.448,186.55,109.0
2018-06-29 16:25:17.479,186.545,1.0
2018-06-29 16:25:17.479,186.54,1.0
2018-06-29 16:25:17.479,186.54,100.0
2018-06-29 16:25:22.249,186.54,100.0
2018-06-29 16:25:22.648,186.544,35.0
2018-06-29 16:25:22.830,186.55,9.0
2018-06-29 16:25:23.205,186.55,100.0
2018-06-29 16:25:23.205,186.55,100.0
2018-06-29 16:25:23.205,186.55,15.0
2018-06-29 16:25:23.205,186.55,10.0
2018-06-29 16:25:23.205,186.55,100.0
2018-06-29 16:25:23.206,186.55,1.0
2018-06-29 16:25:23.206,186.55,1.0
2018-06-29 16:25:23.212,186.55,19.0
2018-06-29 16:25:24.310,186.55,3.0
2018-06-29 16:25:27.620,186.56,10.0
2018-06-29 16:25:27.620,186.56,74.0
2018-06-29 16:25:27.620,186.56,100.0
2018-06-29 16:25:27.620,186.56,100.0
2018-06-29 16:25:27.620,186.56,2.0
2018-06-29 16:25:27.620,186.56,30.0
2018-06-29 16:25:27.620,186.56,12.0
2018-06-29 16:25:27.621,186.56,100.0
2018-06-29 16:25:27.621,186.56,8.0
2018-06-29 16:25:27.621,186.56,10.0
2018-06-29 16:25:27.621,186.56,200.0
2018-06-29 16:25:27.621,186.56,100.0
2018-06-29 16:25:27.621,186.56,200.0
2018-06-29 16:25:27.621,186.56,190.0
2018-06-29 16:25:27.621,186.56,1.0
2018-06-29 16:25:27.621,186.56,99.0
2018-06-29 16:25:27.621,186.56,100.0
2018-06-29 16:25:27.621,186.56,413.0
2018-06-29 16:25:27.621,186.56,55.0
2018-06-29 16:25:27.621,186.56,1.0
2018-06-29 16:25:27.624,186.555,100.0
2018-06-29 16:25:27.625,186.56,100.0
2018-06-29 16:25:27.631,186.555,100.0
2018-06-29 16:25:27.632,186.56,39.0
2018-06-29 16:25:27.633,186.56,100.0
2018-06-29 16:25:27.634,186.56,100.0
2018-06-29 16:25:27.783,186.56,100.0
2018-06-29 16:25:27.898,186.56,1.0
2018-06-29 16:25:28.197,186.55,100.0
2018-06-29 16:25:30.442,186.55,30.0
2018-06-29 16:25:30.442,186.55,70.0
2018-06-29 16:25:30.939,186.55,1.0
2018-06-29 16:25:30.939,186.55,1.0
2018-06-29 16:25:30.939,186.55,1.0
2018-06-29 16:25:30.939,186.55,1.0
2018-06-29 16:25:30.939,186.55,1.0
2018-06-29 16:25:30.939,186.55,1.0
2018-06-29 16:25:30.939,186.55,1.0
2018-06-29 16:25:30.939,186.55,7.0
2018-06-29 16:25:30.939,186.55,4.0
2018-06-29 16:25:30.939,186.55,1.0
2018-06-29 16:25:30.939,186.55,100.0
2018-06-29 16:25:30.939,186.55,1.0
2018-06-29 16:25:30.939,186.55,1.0
2018-06-29 16:25:30.939,186.55,100.0
2018-06-29 16:25:30.939,186.55,100.0
2018-06-29 16:25:30.940,186.55,88.0
2018-06-29 16:25:30.940,186.55,100.0
2018-06-29 16:25:30.941,186.54,1.0
2018-06-29 16:25:30.981,186.5248,150.0
2018-06-29 16:25:31.032,186.53,1.0
2018-06-29 16:25:31.082,186.53,30.0
2018-06-29 16:25:32.549,186.52,100.0
2018-06-29 16:25:32.549,186.52,100.0
2018-06-29 16:25:33.502,186.52,100.0
2018-06-29 16:25:34.434,186.515,50.0
2018-06-29 16:25:34.752,186.511,800.0
2018-06-29 16:25:34.897,186.51,19.0
2018-06-29 16:25:36.693,186.52,5.0
2018-06-29 16:25:37.352,186.51,125.0
2018-06-29 16:25:37.729,186.51,100.0
2018-06-29 16:25:40.637,186.515,10.0
2018-06-29 16:25:40.646,186.52,100.0
2018-06-29 16:25:40.808,186.515,110.0
2018-06-29 16:25:42.083,186.515,101.0
2018-06-29 16:25:43.502,186.5239,50.0
2018-06-29 16:25:43.504,186.5239,50.0
2018-06-29 16:25:43.960,186.51,1.0
2018-06-29 16:25:44.817,186.5146,300.0
2018-06-29 16:25:45.659,186.515,190.0
2018-06-29 16:25:48.894,186.5161,75.0
2018-06-29 16:25:49.757,186.511,2.0
2018-06-29 16:25:50.302,186.52,5.0
2018-06-29 16:25:51.089,186.52,300.0
2018-06-29 16:25:52.290,186.515,200.0
2018-06-29 16:26:00.528,186.52,1.0
2018-06-29 16:26:00.528,186.52,200.0
2018-06-29 16:26:00.528,186.52,100.0
2018-06-29 16:26:00.528,186.52,28.0
2018-06-29 16:26:00.528,186.52,100.0
2018-06-29 16:26:00.537,186.53,4.0
2018-06-29 16:26:00.537,186.53,1.0
2018-06-29 16:26:00.537,186.53,1.0
2018-06-29 16:26:00.541,186.525,200.0
2018-06-29 16:26:00.541,186.525,200.0
2018-06-29 16:26:01.981,186.52,100.0
2018-06-29 16:26:03.062,186.5201,200.0
2018-06-29 16:26:03.624,186.525,1.0
2018-06-29 16:26:04.321,186.53,2.0
2018-06-29 16:26:04.577,186.5252,100.0
2018-06-29 16:26:05.410,186.5235,20.0
2018-06-29 16:26:05.620,186.5265,4.0
2018-06-29 16:26:07.423,186.525,100.0
2018-06-29 16:26:07.841,186.5201,23.0
2018-06-29 16:26:09.066,186.52,1.0
2018-06-29 16:26:09.066,186.52,1.0
2018-06-29 16:26:09.066,186.52,1.0
2018-06-29 16:26:09.066,186.52,97.0
2018-06-29 16:26:09.066,186.52,3.0
2018-06-29 16:26:09.066,186.52,200.0
2018-06-29 16:26:09.066,186.52,1.0
2018-06-29 16:26:09.066,186.52,100.0
2018-06-29 16:26:09.066,186.52,100.0
2018-06-29 16:26:09.066,186.52,100.0
2018-06-29 16:26:09.576,186.52,100.0
2018-06-29 16:26:09.577,186.52,100.0
2018-06-29 16:26:09.577,186.52,100.0
2018-06-29 16:26:09.577,186.52,100.0
2018-06-29 16:26:09.714,186.52,100.0
2018-06-29 16:26:09.714,186.52,100.0
2018-06-29 16:26:09.714,186.52,100.0
2018-06-29 16:26:09.726,186.51,1.0
2018-06-29 16:26:09.726,186.51,99.0
2018-06-29 16:26:09.726,186.51,100.0
2018-06-29 16:26:09.726,186.51,100.0
2018-06-29 16:26:09.726,186.52,100.0
2018-06-29 16:26:09.774,186.51,100.0
2018-06-29 16:26:09.774,186.51,100.0
2018-06-29 16:26:09.775,186.515,1.0
2018-06-29 16:26:09.775,186.51,1.0
2018-06-29 16:26:09.775,186.51,100.0
2018-06-29 16:26:09.775,186.51,100.0
2018-06-29 16:26:09.775,186.51,100.0
2018-06-29 16:26:09.775,186.51,100.0
2018-06-29 16:26:09.775,186.51,300.0
2018-06-29 16:26:09.775,186.51,100.0
2018-06-29 16:26:09.776,186.51,100.0
2018-06-29 16:26:09.776,186.51,100.0
2018-06-29 16:26:10.398,186.52,4.0
2018-06-29 16:26:12.282,186.52,25.0
2018-06-29 16:26:12.287,186.5201,25.0
2018-06-29 16:26:12.294,186.5201,10.0
2018-06-29 16:26:12.295,186.54,75.0
2018-06-29 16:26:12.324,186.53,100.0
2018-06-29 16:26:12.394,186.52,100.0
2018-06-29 16:26:12.886,186.5305,2.0
2018-06-29 16:26:13.226,186.5379,19.0
2018-06-29 16:26:13.321,186.53,4.0
2018-06-29 16:26:16.133,186.53,50.0
2018-06-29 16:26:16.134,186.53,50.0
2018-06-29 16:26:16.626,186.54,1.0
2018-06-29 16:26:16.626,186.54,1.0
2018-06-29 16:26:16.626,186.54,3.0
2018-06-29 16:26:16.722,186.54,1.0
2018-06-29 16:26:16.722,186.54,95.0
2018-06-29 16:26:16.722,186.54,97.0
2018-06-29 16:26:16.767,186.54,5.0
2018-06-29 16:26:16.769,186.55,50.0
2018-06-29 16:26:17.666,186.55,100.0
2018-06-29 16:26:17.666,186.55,100.0
2018-06-29 16:26:17.666,186.55,1.0
2018-06-29 16:26:17.667,186.56,100.0
2018-06-29 16:26:17.668,186.56,100.0
2018-06-29 16:26:17.668,186.56,63.0
2018-06-29 16:26:17.673,186.55,100.0
2018-06-29 16:26:17.679,186.56,349.0
2018-06-29 16:26:17.762,186.56,100.0
2018-06-29 16:26:17.762,186.56,100.0
2018-06-29 16:26:17.762,186.56,100.0
2018-06-29 16:26:17.762,186.56,37.0
2018-06-29 16:26:17.762,186.56,100.0
2018-06-29 16:26:17.763,186.56,100.0
2018-06-29 16:26:17.763,186.56,100.0
2018-06-29 16:26:17.763,186.56,100.0
2018-06-29 16:26:17.763,186.56,100.0
2018-06-29 16:26:17.763,186.56,100.0
2018-06-29 16:26:18.092,186.56,22.0
2018-06-29 16:26:18.092,186.56,78.0
2018-06-29 16:26:18.096,186.56,13.0
2018-06-29 16:26:18.096,186.56,14.0
2018-06-29 16:26:18.096,186.56,23.0
2018-06-29 16:26:18.484,186.555,1.0
2018-06-29 16:26:18.484,186.555,50.0
2018-06-29 16:26:18.694,186.555,1.0
2018-06-29 16:26:18.695,186.555,1.0
2018-06-29 16:26:18.696,186.555,1.0
2018-06-29 16:26:18.697,186.555,1.0
2018-06-29 16:26:18.698,186.555,1.0
2018-06-29 16:26:18.700,186.555,1.0
2018-06-29 16:26:18.701,186.555,1.0
2018-06-29 16:26:18.702,186.555,1.0
2018-06-29 16:26:18.703,186.555,1.0
2018-06-29 16:26:18.753,186.555,1.0
2018-06-29 16:26:18.782,186.555,7.0
2018-06-29 16:26:18.782,186.555,10.0
2018-06-29 16:26:18.782,186.555,7.0
2018-06-29 16:26:18.782,186.555,1.0
2018-06-29 16:26:18.782,186.55,1.0
2018-06-29 16:26:18.782,186.55,1.0
2018-06-29 16:26:18.782,186.55,7.0
2018-06-29 16:26:18.782,186.55,1.0
2018-06-29 16:26:19.005,186.54,50.0
2018-06-29 16:26:19.018,186.5401,50.0
2018-06-29 16:26:19.141,186.545,5.0
2018-06-29 16:26:19.141,186.54,1.0
2018-06-29 16:26:19.209,186.544,2.0
2018-06-29 16:26:20.163,186.54,50.0
2018-06-29 16:26:20.163,186.54,50.0
2018-06-29 16:26:20.163,186.54,50.0
2018-06-29 16:26:20.163,186.54,100.0
2018-06-29 16:26:20.170,186.529,1.0
2018-06-29 16:26:20.433,186.53,4.0
2018-06-29 16:26:20.437,186.5301,4.0
2018-06-29 16:26:21.001,186.53,100.0
2018-06-29 16:26:21.668,186.5469,125.0
2018-06-29 16:26:21.708,186.54,25.0
2018-06-29 16:26:21.710,186.55,52.0
2018-06-29 16:26:21.712,186.545,23.0
2018-06-29 16:26:22.985,186.54,100.0
2018-06-29 16:26:22.986,186.54,100.0
2018-06-29 16:26:22.986,186.54,203.0
2018-06-29 16:26:22.986,186.54,96.0
2018-06-29 16:26:22.992,186.54,68.0
2018-06-29 16:26:22.992,186.54,433.0
2018-06-29 16:26:24.723,186.5454,25.0
2018-06-29 16:26:24.748,186.5499,5.0
2018-06-29 16:26:25.004,186.541,5.0
2018-06-29 16:26:25.134,186.55,67.0
2018-06-29 16:26:25.134,186.55,33.0
2018-06-29 16:26:25.237,186.5501,100.0
2018-06-29 16:26:25.244,186.551,100.0
2018-06-29 16:26:25.259,186.55,100.0
2018-06-29 16:26:25.261,186.5501,100.0
2018-06-29 16:26:25.275,186.55,100.0
2018-06-29 16:26:25.278,186.5501,100.0
2018-06-29 16:26:25.278,186.5501,100.0
2018-06-29 16:26:25.903,186.5505,24.0
2018-06-29 16:26:26.253,186.54,1.0
2018-06-29 16:26:26.622,186.54,1.0
2018-06-29 16:26:27.221,186.5455,500.0
2018-06-29 16:26:27.306,186.5426,75.0
2018-06-29 16:26:29.450,186.54,100.0
2018-06-29 16:26:29.704,186.541,1.0
2018-06-29 16:26:31.023,186.55,100.0
2018-06-29 16:26:32.853,186.55,100.0
2018-06-29 16:26:32.853,186.55,100.0
2018-06-29 16:26:32.854,186.55,100.0
2018-06-29 16:26:32.854,186.55,1.0
2018-06-29 16:26:33.949,186.54,50.0
2018-06-29 16:26:34.501,186.54,50.0
2018-06-29 16:26:34.501,186.54,163.0
2018-06-29 16:26:34.501,186.54,1.0
2018-06-29 16:26:34.501,186.54,1.0
2018-06-29 16:26:34.501,186.54,97.0
2018-06-29 16:26:34.502,186.54,3.0
2018-06-29 16:26:35.591,186.53,100.0
2018-06-29 16:26:35.714,186.521,300.0
2018-06-29 16:26:35.831,186.53,100.0
2018-06-29 16:26:41.147,186.54,100.0
2018-06-29 16:26:41.147,186.54,100.0
2018-06-29 16:26:41.147,186.54,3.0
2018-06-29 16:26:42.421,186.531,15.0
2018-06-29 16:26:42.422,186.54,100.0
2018-06-29 16:26:42.747,186.55,87.0
2018-06-29 16:26:43.393,186.5401,10.0
2018-06-29 16:26:44.136,186.54,33.0
2018-06-29 16:26:44.559,186.54,5.0
2018-06-29 16:26:44.560,186.54,100.0
2018-06-29 16:26:44.560,186.54,100.0
2018-06-29 16:26:44.561,186.54,62.0
2018-06-29 16:26:45.144,186.53,100.0
2018-06-29 16:26:45.950,186.54,100.0
2018-06-29 16:26:46.776,186.5361,20.0
2018-06-29 16:26:46.981,186.5335,500.0
2018-06-29 16:26:47.411,186.54,100.0
2018-06-29 16:26:48.264,186.53,1.0
2018-06-29 16:26:48.264,186.53,1.0
2018-06-29 16:26:48.264,186.53,10.0
2018-06-29 16:26:48.264,186.53,1.0
2018-06-29 16:26:48.264,186.53,1.0
2018-06-29 16:26:48.265,186.535,14.0
2018-06-29 16:26:48.265,186.535,86.0
2018-06-29 16:26:48.265,186.53,57.0
2018-06-29 16:26:48.265,186.53,43.0
2018-06-29 16:26:48.265,186.53,100.0
2018-06-29 16:26:48.265,186.53,30.0
2018-06-29 16:26:48.265,186.53,70.0
2018-06-29 16:26:49.092,186.53,10.0
2018-06-29 16:26:49.441,186.53,2.0
2018-06-29 16:26:49.441,186.53,4.0
2018-06-29 16:26:49.441,186.53,1.0
2018-06-29 16:26:49.714,186.528,1.0
2018-06-29 16:26:50.379,186.52,100.0
2018-06-29 16:26:51.037,186.525,1.0
2018-06-29 16:26:51.046,186.52,17.0
2018-06-29 16:26:51.048,186.5201,17.0
2018-06-29 16:26:51.878,186.53,100.0
2018-06-29 16:26:51.878,186.53,100.0
2018-06-29 16:26:51.878,186.53,100.0
2018-06-29 16:26:52.294,186.52,5.0
2018-06-29 16:26:52.381,186.5299,30.0
2018-06-29 16:26:56.008,186.52,178.0
2018-06-29 16:26:56.009,186.52,200.0
2018-06-29 16:26:56.009,186.52,150.0
2018-06-29 16:26:56.009,186.52,7.0
2018-06-29 16:26:56.009,186.52,14.0
